season,team,Games,PTS_per_game,FGA_per_game,FG3A_per_game,pct_3PA,FTA_per_game,pct_FTA,FG_pct,FG3_pct,FT_pct,eFG_pct,TS_pct,REB_per_game,OREB_per_game,DREB_per_game,AST_per_game,TOV_per_game,AST_to_TOV,STL_per_game,BLK_per_game,pace_proxy,cluster,pc1,pc2
2013-2014,ATL,96,99.36458333333333,80.95833333333333,26.083333333333332,0.3221821924858466,22.03125,0.27213072568193514,0.4499485331960885,0.35583067092651754,0.782033096926714,0.5072696860524961,0.5480546043711074,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.95833333333333,2,1.633125513972095,0.7846417700681088
2013-2014,BKN,55,99.63636363636364,77.43636363636364,22.89090909090909,0.295609297957267,24.90909090909091,0.3216717539328481,0.46748062925569384,0.38443208895949166,0.7401459854014598,0.5243014792204743,0.563577275906043,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,77.43636363636364,2,1.2265304599373636,0.4540580089038703
2013-2014,BOS,86,95.9186046511628,83.80232558139535,21.290697674418606,0.25405855418343276,21.03488372093023,0.2510059664215346,0.43346746218953797,0.3276897870016384,0.7744610281923715,0.4750936589426946,0.5153718124294011,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.80232558139535,2,1.3639104844933818,0.5755347491803292
2013-2014,CHI,82,92.8170731707317,79.67073170731707,17.658536585365855,0.2216439614266034,24.24390243902439,0.3043012398591765,0.4264503290984234,0.34392265193370164,0.7751509054325956,0.46456451859788767,0.5137208209813545,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,79.67073170731707,2,1.01058598532176,0.34027661725869823
2013-2014,CLE,84,97.53571428571429,84.13095238095238,20.023809523809526,0.2380076411490024,23.05952380952381,0.27409084477147305,0.4335644545068629,0.3555291319857313,0.7573567372225091,0.475873779538701,0.5172818741097676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.13095238095238,2,1.244977726061322,0.49252198511806994
2013-2014,DAL,83,103.60240963855422,84.62650602409639,22.240963855421686,0.2628132118451025,20.674698795180724,0.24430523917995445,0.46725512528473806,0.3754062838569881,0.782051282051282,0.5165859908883826,0.5527031613155351,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.62650602409639,2,1.3867746362315498,0.6439881729875336
2013-2014,DEN,72,103.25,86.36111111111111,23.23611111111111,0.2690575747828884,26.72222222222222,0.30942425217111613,0.4398520424573818,0.3442916915720263,0.7214137214137214,0.4861691862335156,0.526147417532019,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,86.36111111111111,2,1.395076352491225,0.5206146602274319
2013-2014,DET,3,100.0,92.66666666666667,19.0,0.20503597122302158,20.0,0.2158273381294964,0.42805755395683454,0.43859649122807015,0.6166666666666667,0.47302158273381295,0.492772667542707,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,92.66666666666667,2,1.1952872302189919,0.25633444963096513
2013-2014,GSW,77,103.72727272727273,85.1038961038961,24.818181818181817,0.291622157790325,21.649350649350648,0.254387303525103,0.4578055852281398,0.38618524332810045,0.749250149970006,0.514115672211201,0.548069849913813,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.1038961038961,2,1.547807541500295,0.6992365008313003
2013-2014,HOU,71,107.66197183098592,82.01408450704226,26.91549295774648,0.32818134981968056,30.323943661971832,0.3697406834964795,0.46608277520178604,0.35374149659863946,0.7152810032512773,0.5241284561222738,0.5645227995131693,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.01408450704226,2,1.4958443949398506,0.5962252928947281
2013-2014,IND,37,95.54054054054055,79.1891891891892,17.45945945945946,0.2204778156996587,24.2972972972973,0.3068259385665529,0.44573378839590444,0.3591331269349845,0.7686318131256952,0.4853242320819113,0.5314894333585922,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,79.1891891891892,2,0.8691888255857328,0.16985093870284906
2013-2014,LAC,67,105.85074626865672,82.0,23.08955223880597,0.2815799053512923,28.64179104477612,0.3492901346923917,0.46923917000364035,0.3477698771816419,0.7285044293903075,0.518201674554059,0.5594507096472905,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.0,2,1.2531968535107685,0.4625327509116303
2013-2014,LAL,56,102.58928571428571,84.64285714285714,24.660714285714285,0.29135021097046415,21.607142857142858,0.2552742616033755,0.4529535864978903,0.38450398262128893,0.7603305785123967,0.5089662447257384,0.5448182990668387,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.64285714285714,2,1.4925086754569181,0.606555791177812
2013-2014,MEM,6,104.16666666666667,80.66666666666667,14.5,0.1797520661157025,24.0,0.2975206611570248,0.4896694214876033,0.39080459770114945,0.8125,0.5247933884297521,0.5709222449576147,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.66666666666667,2,0.5626456281985147,-0.013903272292066076
2013-2014,MIA,80,99.575,75.2,22.5,0.2992021276595745,22.225,0.29554521276595747,0.4933510638297872,0.37,0.7671541057367829,0.5487034574468085,0.5858800409512939,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,75.2,2,1.2451870352059233,0.585112994791699
2013-2014,MIL,54,96.27777777777777,82.18518518518519,19.38888888888889,0.2359170797656602,22.77777777777778,0.2771518702118071,0.4391617845876521,0.3658070678127985,0.7463414634146341,0.48231185218566924,0.5220718187660669,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.18518518518519,2,1.1121188677796612,0.34978572803146196
2013-2014,MIN,48,106.0,87.27083333333333,21.333333333333332,0.24444974934351874,28.3125,0.32442110288851755,0.4394843638099785,0.349609375,0.7711552612214864,0.48221532585342564,0.5314437555358724,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.27083333333333,2,1.1934279017838718,0.33778069731295
2013-2014,NOP,83,99.32530120481928,82.13253012048193,16.240963855421686,0.19774094176323895,23.566265060240966,0.2869297344873111,0.4566524864309814,0.3850148367952522,0.766359918200409,0.49471908464133785,0.536883729896166,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.13253012048193,2,0.9232342278318462,0.34400181040789707
2013-2014,NYK,42,98.26190476190476,83.5,25.0,0.2994011976047904,20.476190476190474,0.2452238380382093,0.4431137724550898,0.3619047619047619,0.7430232558139535,0.49729113202167097,0.5310907499871313,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.5,2,1.5102352676672737,0.5659589276406399
2013-2014,OKC,24,102.41666666666667,81.25,22.541666666666668,0.2774358974358974,28.625,0.3523076923076923,0.44,0.3179297597042514,0.8296943231441049,0.4841025641025641,0.545669277354503,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.25,2,1.133956965689701,0.24927749488125317
2013-2014,ORL,39,94.3076923076923,83.6923076923077,18.128205128205128,0.21660539215686275,20.487179487179485,0.24479166666666666,0.4322916666666667,0.33946251768033947,0.7709637046307884,0.4690563725490196,0.5086349002644127,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.6923076923077,2,1.06154689339759,0.28210777821807753
2013-2014,PHI,32,98.78125,86.5625,22.0625,0.2548736462093863,22.8125,0.26353790613718414,0.43574007220216604,0.31728045325779036,0.7164383561643836,0.47617328519855595,0.5112901138716356,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,86.5625,2,1.3097156124902087,0.37986756570141755
2013-2014,PHX,35,102.4,82.34285714285714,24.37142857142857,0.2959750173490632,24.057142857142857,0.2921582234559334,0.4614850798056905,0.36107854630715125,0.7315914489311164,0.5149201943095073,0.5509641873278237,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.34285714285714,2,1.3591320889291165,0.46212383460978973
2013-2014,POR,35,103.85714285714286,85.74285714285715,22.37142857142857,0.2609130289903366,22.285714285714285,0.2599133622125958,0.4521826057980673,0.37037037037037035,0.808974358974359,0.5004998333888704,0.5434782608695653,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.74285714285715,2,1.2922814380401422,0.4318380167808096
2013-2014,SAC,21,94.28571428571429,83.52380952380952,17.0,0.20353477765108324,26.142857142857142,0.3129988597491448,0.41391106043329534,0.3137254901960784,0.7577413479052824,0.44583808437856326,0.49610134498586866,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.52380952380952,2,0.8756158562013883,0.056630416374373216
2013-2014,SAS,26,105.65384615384616,82.65384615384616,21.807692307692307,0.26384364820846906,19.884615384615383,0.24057701256398326,0.4895300139599814,0.4038800705467372,0.8007736943907157,0.5428106095858539,0.5779556318588838,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.65384615384616,2,1.192251833754784,0.4290865810663682
2013-2014,TOR,15,104.26666666666667,82.8,21.866666666666667,0.2640901771336554,23.866666666666667,0.2882447665056361,0.45974235104669886,0.3932926829268293,0.8184357541899442,0.5116747181964574,0.5587630044586716,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.8,2,1.1400292813320474,0.3017194694848948
2013-2014,UTA,9,93.0,79.11111111111111,21.77777777777778,0.2752808988764045,18.77777777777778,0.23735955056179775,0.449438202247191,0.3826530612244898,0.7218934911242604,0.5021067415730337,0.5321989928277124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,79.11111111111111,2,1.198444507876376,0.32558607746452306
2013-2014,WAS,9,96.88888888888889,80.55555555555556,19.333333333333332,0.24,21.88888888888889,0.2717241379310345,0.4675862068965517,0.3505747126436782,0.6751269035532995,0.5096551724137931,0.537157500492805,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.55555555555556,2,0.9846743276224199,0.19245029163775443
2014-2015,ATL,105,101.76190476190476,82.11428571428571,26.590476190476192,0.3238227789376015,21.36190476190476,0.26014845743446996,0.4590582231500812,0.36855300859598855,0.7757467677218012,0.5187311528647646,0.5559938057554855,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.11428571428571,2,1.6968658563996017,0.863997907256787
2014-2015,BKN,45,99.4888888888889,81.64444444444445,19.511111111111113,0.23897659227000545,23.11111111111111,0.28307022318998365,0.4613500272182907,0.357630979498861,0.7432692307692308,0.5040827436037016,0.5417997870074547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.64444444444445,2,1.0620070691167744,0.32488619276123093
2014-2015,BOS,91,101.03296703296704,87.18681318681318,24.725274725274726,0.2835896143181245,21.274725274725274,0.24401310814217292,0.4417695991933451,0.3248888888888889,0.7505165289256198,0.4878371565414671,0.5232282855139634,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.18681318681318,2,1.6296019366560128,0.7448236738275377
2014-2015,CHI,81,100.45679012345678,81.90123456790124,22.493827160493826,0.27464576424479953,25.962962962962962,0.31700331624962313,0.44060898402170634,0.3562019758507135,0.780789348549691,0.4895236659632198,0.5382097860654134,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.90123456790124,2,1.3126213097272579,0.521000379138089
2014-2015,CLE,92,102.19565217391305,82.17391304347827,27.282608695652176,0.33201058201058203,23.97826086956522,0.2917989417989418,0.45145502645502644,0.3641434262948207,0.7533998186763372,0.5119047619047619,0.5510723697166918,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.17391304347827,2,1.6845655183842168,0.7904114130530725
2014-2015,DAL,81,105.32098765432099,85.88888888888889,25.82716049382716,0.3007043265775478,23.679012345679013,0.2756935460687078,0.4592496765847348,0.3441682600382409,0.7408759124087592,0.5109961190168176,0.5467944806510001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.88888888888889,2,1.6012767129222907,0.7159012301113017
2014-2015,DEN,74,100.32432432432432,86.16216216216216,23.783783783783782,0.27603513174404015,25.445945945945947,0.2953262233375157,0.43083437892095355,0.32329545454545455,0.7227827934147637,0.47545483061480553,0.5152321042900845,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,86.16216216216216,2,1.468283836813926,0.5588156370685089
2014-2015,DET,5,101.0,84.6,20.6,0.24349881796690306,24.8,0.29314420803782504,0.44208037825059104,0.3592233009708738,0.7580645161290323,0.4858156028368794,0.5287293743194572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.6,2,1.0772219341525975,0.1885358294682859
2014-2015,GSW,80,108.2,84.8125,27.1125,0.3196757553426676,21.0,0.24760501105379515,0.48047162859248344,0.39511295527893037,0.7613095238095238,0.5436256448047163,0.5752106536243056,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.8125,2,1.6804241449243447,0.8256190830316478
2014-2015,HOU,70,104.51428571428572,82.58571428571429,32.68571428571428,0.39577927694170556,27.442857142857143,0.3322954506140806,0.44663553018508906,0.3557692307692308,0.6965122332118688,0.5170385746410655,0.5520476167479597,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.58571428571429,2,1.96081792433624,0.8497870193774324
2014-2015,IND,34,95.6470588235294,84.0,20.323529411764707,0.2419467787114846,21.38235294117647,0.2545518207282913,0.4331232492997199,0.33719247467438496,0.749656121045392,0.4739145658263305,0.5119840800030228,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.0,2,1.1876111425912521,0.3329422213064743
2014-2015,LAC,68,106.44117647058823,82.75,26.58823529411765,0.3213079793851075,24.86764705882353,0.3005153723120668,0.47574195841478584,0.3866150442477876,0.7007687758722649,0.5378532077483561,0.5680391270499008,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.75,2,1.552779234379088,0.6779207353598642
2014-2015,LAL,56,97.42857142857143,85.05357142857143,18.357142857142858,0.215830359017426,22.928571428571427,0.26957799706067603,0.4341801385681293,0.35019455252918286,0.7476635514018691,0.4719714465672895,0.5120158559748947,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.05357142857143,2,1.090477228367159,0.3278700695264482
2014-2015,MEM,6,90.66666666666667,82.0,15.166666666666666,0.18495934959349594,24.833333333333332,0.30284552845528456,0.4065040650406504,0.2967032967032967,0.785234899328859,0.4339430894308943,0.48783987373556215,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.0,2,0.7261162464703744,-0.06745625741106073
2014-2015,MIA,56,96.5,76.875,20.053571428571427,0.2608594657375145,24.607142857142858,0.32009291521486644,0.46550522648083625,0.3455031166518255,0.7314949201741655,0.510569105691057,0.5501575951068145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,76.875,2,1.0400187885706018,0.3382514045604478
2014-2015,MIL,54,98.22222222222223,81.96296296296296,18.72222222222222,0.22842295526434703,21.944444444444443,0.26773610483506555,0.455716222322639,0.3758654797230465,0.7510548523206751,0.4986443741527338,0.5360391316651171,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.96296296296296,2,1.0566281784105043,0.35002266434965956
2014-2015,MIN,48,98.85416666666667,83.875,14.854166666666666,0.1770988574267263,24.729166666666668,0.2948335817188276,0.44411326378539495,0.3436185133239832,0.7784330244313395,0.4745404868355688,0.521625757429182,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.875,2,0.7764907566007367,0.13283208990777318
2014-2015,NOP,86,99.02325581395348,82.56976744186046,19.453488372093023,0.23560061963103787,22.093023255813954,0.2675679481763132,0.45627376425855515,0.36521219366407653,0.75,0.49929587382058865,0.5364747385662089,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.56976744186046,2,1.1799878540814228,0.5022827579478901
2014-2015,NYK,46,91.23913043478261,81.6086956521739,18.97826086956522,0.23255194459243472,21.152173913043477,0.25919019712306873,0.419286094832179,0.3356242840778923,0.7769784172661871,0.4583111347895578,0.5017790020372442,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.6086956521739,2,1.1102987060954206,0.30779194412747124
2014-2015,OKC,19,96.15789473684211,84.05263157894737,22.31578947368421,0.2654978083907326,21.105263157894736,0.2510958046336882,0.4395742016280526,0.330188679245283,0.7057356608478803,0.4834063869755792,0.5151005954529051,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.05263157894737,2,1.2924356789016516,0.3571900760740024
2014-2015,ORL,40,96.05,83.55,18.725,0.22411729503291442,18.175,0.2175344105326152,0.45601436265709155,0.3391188251001335,0.7427785419532325,0.4940155595451825,0.5245939244322588,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.55,2,1.115437090141121,0.3619177789952468
2014-2015,PHI,31,94.09677419354838,82.90322580645162,25.64516129032258,0.3093385214007782,25.451612903225808,0.3070038910505837,0.41478599221789886,0.3232704402515723,0.6692015209125475,0.46478599221789885,0.4999725760671338,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.90322580645162,2,1.4931653622278964,0.4322707760801947
2014-2015,PHX,32,100.28125,86.1875,24.375,0.2828136330674402,20.53125,0.23821609862218998,0.448150833937636,0.31666666666666665,0.745814307458143,0.492929659173314,0.5265696995156018,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,86.1875,2,1.4742679122052125,0.5122500975628106
2014-2015,POR,34,100.23529411764706,85.67647058823529,26.529411764705884,0.3096464126330244,20.058823529411764,0.23412289735667696,0.43357363542739447,0.35365853658536583,0.8255131964809385,0.4883281840027463,0.530332266859213,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.67647058823529,2,1.623637055349539,0.6054309852570365
2014-2015,SAC,27,98.14814814814815,78.07407407407408,15.11111111111111,0.1935483870967742,28.962962962962962,0.3709677419354839,0.45540796963946867,0.3480392156862745,0.7519181585677749,0.48908918406072105,0.5403575739780105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,78.07407407407408,2,0.5833376646834728,-0.03996414621807123
2014-2015,SAS,18,101.22222222222223,85.44444444444444,22.88888888888889,0.26788036410923277,19.833333333333332,0.23211963589076723,0.45838751625487645,0.3762135922330097,0.7198879551820728,0.508777633289987,0.537437761049626,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.44444444444444,2,1.3340579439933622,0.42686720258776245
2014-2015,TOR,19,101.63157894736842,83.52631578947368,25.0,0.29930686830497794,22.263157894736842,0.2665406427221172,0.4524259609325772,0.3431578947368421,0.7848699763593381,0.503780718336484,0.5445203934307887,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.52631578947368,2,1.4136923932186731,0.45174184292517056
2014-2015,UTA,10,90.1,76.3,21.3,0.27916120576671033,23.9,0.3132372214941022,0.4325032765399738,0.3568075117370892,0.6903765690376569,0.48230668414154654,0.5189135643199411,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,76.3,2,1.079044158613572,0.19587204518478002
2014-2015,WAS,10,93.8,83.0,15.5,0.18674698795180722,23.6,0.28433734939759037,0.43132530120481927,0.32903225806451614,0.7245762711864406,0.46204819277108433,0.5022273622890431,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.0,2,0.7709847542121171,0.008788009742034978
2015-2016,ATL,99,101.87878787878788,84.03030303030303,28.484848484848484,0.3389830508474576,20.383838383838384,0.24257723284048563,0.4519774011299435,0.3475177304964539,0.7859266600594648,0.5108787113835798,0.547740178039996,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.03030303030303,2,1.8546219136635151,0.9291379924942534
2015-2016,BKN,48,98.5625,83.25,17.895833333333332,0.21496496496496498,21.0625,0.253003003003003,0.45495495495495497,0.3690337601862631,0.7695351137487636,0.49461961961961964,0.5326694949604128,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.25,2,1.018859444345138,0.31682755676268276
2015-2016,BOS,83,105.4578313253012,89.20481927710843,26.0,0.29146407347379794,23.518072289156628,0.2636412749864938,0.43935710426796326,0.3336422613531047,0.7822745901639344,0.48797947055645596,0.5296579400886858,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,89.20481927710843,2,1.675884854249385,0.736011049837472
2015-2016,CHI,76,101.76315789473684,87.40789473684211,22.32894736842105,0.25545687189522803,21.105263157894736,0.24145717296402228,0.440463645943098,0.37124337065409546,0.7805486284289277,0.48788198103266595,0.5262112247508423,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.40789473684211,2,1.438589554089074,0.610031099618929
2015-2016,CLE,99,103.35353535353535,82.98989898989899,29.363636363636363,0.3538218111002921,21.858585858585858,0.26338851022395326,0.4598344693281402,0.3636050911592707,0.7481515711645101,0.5241601752677703,0.558018184673915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.98989898989899,2,1.8723485708484762,0.9415016047014535
2015-2016,DAL,79,100.86075949367088,83.84810126582279,28.430379746835442,0.33907004830917875,22.253164556962027,0.2653985507246377,0.4414251207729469,0.3334817453250223,0.7798634812286689,0.49796195652173914,0.5385588683775102,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.84810126582279,2,1.7904107537694174,0.8071940307061017
2015-2016,DEN,72,101.68055555555556,85.26388888888889,23.5,0.27561492099690504,24.166666666666668,0.28343378400390945,0.44225443883368626,0.33569739952718675,0.7603448275862069,0.4885160449584623,0.5301538105031428,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.26388888888889,2,1.4334097152881364,0.5686993292773093
2015-2016,DET,4,98.25,85.75,30.75,0.358600583090379,26.0,0.3032069970845481,0.4198250728862974,0.2601626016260163,0.7019230769230769,0.46647230320699706,0.5054532359296224,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.75,2,1.7891613479430555,0.5157442623527873
2015-2016,GSW,86,113.13953488372093,86.24418604651163,30.75581395348837,0.35661318592422814,23.069767441860463,0.2674935957934475,0.48280976135904,0.4109640831758034,0.7464717741935484,0.5560873668599164,0.5868544600938967,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,86.24418604651163,2,1.9054363867468858,0.9634085003741839
2015-2016,HOU,65,108.36923076923077,84.27692307692308,31.476923076923075,0.37349397590361444,29.907692307692308,0.3548740416210296,0.4556407447973713,0.34946236559139787,0.6877572016460906,0.5209017889740781,0.5561029216719088,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.27692307692308,2,1.8327702849116503,0.7530482628084032
2015-2016,IND,41,100.3170731707317,82.60975609756098,22.195121951219512,0.26867434307646887,23.609756097560975,0.28579864186595805,0.44582226158842636,0.36153846153846153,0.7892561983471075,0.494390315913788,0.5393504191013712,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,82.60975609756098,2,1.246541545455023,0.4016374355473418
2015-2016,LAC,65,102.3076923076923,81.63076923076923,24.646153846153847,0.3019223520542782,25.323076923076922,0.31021485111194874,0.4645684131172258,0.36079900124843944,0.6938031591737546,0.5190350546551075,0.5513876727957759,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.63076923076923,2,1.4168803639476228,0.5655348099870666
2015-2016,LAL,57,97.73684210526316,84.64912280701755,24.719298245614034,0.292020725388601,25.42105263157895,0.3003108808290155,0.4138860103626943,0.31511710432931156,0.7819185645272602,0.4598963730569948,0.5099257490993233,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.64912280701755,2,1.487732146346387,0.5091387169510339
2015-2016,MEM,6,98.33333333333333,80.66666666666667,17.0,0.21074380165289255,23.833333333333332,0.29545454545454547,0.4628099173553719,0.39215686274509803,0.7132867132867133,0.5041322314049587,0.5393841878154026,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.66666666666667,2,0.7850835087929591,0.0639252834996896
2015-2016,MIA,73,98.02739726027397,80.84931506849315,18.602739726027398,0.23009149440867502,23.232876712328768,0.2873602168756354,0.4595052524567943,0.3394698085419735,0.7494103773584906,0.49855981023381907,0.538187550389276,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.84931506849315,2,1.0521372511489175,0.3872688844496355
2015-2016,MIL,54,97.77777777777777,80.25925925925925,16.944444444444443,0.21112136594370096,23.37037037037037,0.2911859713890171,0.4623904014766959,0.346448087431694,0.7567353407290016,0.49896169820027686,0.5399568034557236,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.25925925925925,2,0.8835204190167367,0.24655233526820258
2015-2016,MIN,49,100.55102040816327,79.34693877551021,16.306122448979593,0.20550411522633744,26.306122448979593,0.3315329218106996,0.4663065843621399,0.34668335419274093,0.7944142746314973,0.501929012345679,0.5529543271173202,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,79.34693877551021,2,0.7543262985222575,0.15277771962686246
2015-2016,NOP,82,103.08536585365853,85.9390243902439,24.0,0.2792677735206471,23.21951219512195,0.2701858947069675,0.4444444444444444,0.36077235772357724,0.7767857142857143,0.4948204909890734,0.536034070789726,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.9390243902439,2,1.5029926113621797,0.6528075959943987
2015-2016,NYK,41,99.85365853658537,84.26829268292683,21.170731707317074,0.2512301013024602,22.26829268292683,0.2642547033285094,0.44283646888567296,0.3629032258064516,0.787513691128149,0.48842257597684513,0.5307618909332282,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.26829268292683,2,1.2254406177184785,0.392214601391073
2015-2016,OKC,17,107.23529411764706,81.41176470588235,23.529411764705884,0.28901734104046245,25.11764705882353,0.30852601156069365,0.48265895953757226,0.3875,0.7775175644028103,0.5386560693641619,0.5798788711606484,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.41176470588235,2,1.1979449503192896,0.3594110456913626
2015-2016,ORL,39,101.1025641025641,87.48717948717949,22.846153846153847,0.261137162954279,19.641025641025642,0.22450175849941384,0.4469519343493552,0.3400673400673401,0.7702349869451697,0.49135404454865184,0.525867955529949,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.48717948717949,2,1.4149233030971382,0.5092863129882976
2015-2016,PHI,32,95.75,83.15625,27.65625,0.33258173618940245,23.1875,0.2788425403983465,0.422021796317174,0.34350282485875705,0.692722371967655,0.4791431792559188,0.5128067802964371,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.15625,2,1.653560559177489,0.5618227797803846
2015-2016,PHX,33,99.78787878787878,84.72727272727273,25.272727272727273,0.2982832618025751,21.484848484848484,0.25357653791130186,0.4406294706723891,0.35851318944844124,0.7475317348377997,0.49409871244635195,0.5297687228921865,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.72727272727273,2,1.5073582940717571,0.5287715865081823
2015-2016,POR,31,103.64516129032258,85.45161290322581,28.225806451612904,0.33031332578331446,21.70967741935484,0.25405813514533787,0.4488486221215553,0.3851428571428571,0.7399702823179792,0.5124575311438279,0.5454786222632694,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.45161290322581,2,1.6871925295776466,0.643579802521383
2015-2016,SAC,22,105.4090909090909,85.04545454545455,21.454545454545453,0.25227151256012825,25.818181818181817,0.30358097274184925,0.467129877071085,0.3580508474576271,0.7077464788732394,0.5122928915018706,0.5466967165192463,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85.04545454545455,2,1.1359235960459293,0.28835783805766135
2015-2016,SAS,31,101.83870967741936,81.09677419354838,18.870967741935484,0.23269689737470167,20.70967741935484,0.2553699284009546,0.4805091487669053,0.37606837606837606,0.8115264797507789,0.5242641209228321,0.564459606362284,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.09677419354838,2,0.9866595308471714,0.30083083406414923
2015-2016,TOR,15,98.46666666666667,80.4,24.133333333333333,0.30016583747927034,26.066666666666666,0.324212271973466,0.4286898839137645,0.3453038674033149,0.8132992327365729,0.480514096185738,0.5359060694900003,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80.4,2,1.272299954733892,0.31032224808600567
2015-2016,UTA,9,96.88888888888889,79.22222222222223,24.555555555555557,0.30995792426367463,24.0,0.302945301542777,0.4431977559607293,0.34841628959276016,0.7546296296296297,0.49719495091164095,0.5395772486510569,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,79.22222222222223,2,1.3053202505926254,0.34050900439268245
